n,sim,k_obs,k,mu,N,k_true_name
179,82,0.44603398615292167,0.6,2,100,True k = 0.6
179,83,0.5156623234515241,0.6,2,100,True k = 0.6
179,84,0.6751908261906399,0.6,2,100,True k = 0.6
179,85,0.5584267319896687,0.6,2,100,True k = 0.6
179,86,0.4562389197325761,0.6,2,100,True k = 0.6
179,87,0.711233502108503,0.6,2,100,True k = 0.6
179,88,1.0819214616718074,0.6,2,100,True k = 0.6
179,89,0.998398351065248,0.6,2,100,True k = 0.6
179,90,0.7075746998122123,0.6,2,100,True k = 0.6
179,91,0.8357008754736721,0.6,2,100,True k = 0.6
179,92,0.6170180068718036,0.6,2,100,True k = 0.6
179,93,0.5797406523682717,0.6,2,100,True k = 0.6
179,94,0.6040400118790793,0.6,2,100,True k = 0.6
179,95,0.8872329705788303,0.6,2,100,True k = 0.6
179,96,0.5838845782374834,0.6,2,100,True k = 0.6
179,97,0.7672299534658144,0.6,2,100,True k = 0.6
179,98,0.43610110362122495,0.6,2,100,True k = 0.6
179,99,0.4816585198439576,0.6,2,100,True k = 0.6
179,100,0.6158299298468579,0.6,2,100,True k = 0.6
180,1,0.559287382097992,0.6,2,200,True k = 0.6
180,2,0.4427483634140578,0.6,2,200,True k = 0.6
180,3,0.5823698722305903,0.6,2,200,True k = 0.6
180,4,0.8390811521134937,0.6,2,200,True k = 0.6
180,5,0.650225666042233,0.6,2,200,True k = 0.6
180,6,0.5202541343432233,0.6,2,200,True k = 0.6
180,7,0.5631675178652543,0.6,2,200,True k = 0.6
180,8,0.6277313346542949,0.6,2,200,True k = 0.6
180,9,0.6058151072690505,0.6,2,200,True k = 0.6
180,10,0.7561687580996121,0.6,2,200,True k = 0.6
180,11,0.733868245474008,0.6,2,200,True k = 0.6
180,12,0.5984628686427764,0.6,2,200,True k = 0.6
180,13,0.5581255413932245,0.6,2,200,True k = 0.6
180,14,0.619859683326108,0.6,2,200,True k = 0.6
180,15,0.6444089767387751,0.6,2,200,True k = 0.6
180,16,0.8113286540351305,0.6,2,200,True k = 0.6
180,17,0.6187133866590466,0.6,2,200,True k = 0.6
180,18,0.5603167915670075,0.6,2,200,True k = 0.6
180,19,0.5783025555753172,0.6,2,200,True k = 0.6
180,20,0.5113799878861175,0.6,2,200,True k = 0.6
180,21,0.5169700814995849,0.6,2,200,True k = 0.6
180,22,0.7605006501489807,0.6,2,200,True k = 0.6
180,23,0.690566402350995,0.6,2,200,True k = 0.6
180,24,0.44099670968837745,0.6,2,200,True k = 0.6
180,25,0.599536834196145,0.6,2,200,True k = 0.6
180,26,0.5306360223237295,0.6,2,200,True k = 0.6
180,27,0.6516646703995707,0.6,2,200,True k = 0.6
180,28,0.8074316532792746,0.6,2,200,True k = 0.6
180,29,0.7344922874516642,0.6,2,200,True k = 0.6
180,30,0.5607988669984707,0.6,2,200,True k = 0.6
180,31,0.6758612068124996,0.6,2,200,True k = 0.6
180,32,0.5715098985311845,0.6,2,200,True k = 0.6
180,33,0.5961259215666892,0.6,2,200,True k = 0.6
180,34,0.6251282370344053,0.6,2,200,True k = 0.6
180,35,0.534476235045415,0.6,2,200,True k = 0.6
180,36,0.4105944737098606,0.6,2,200,True k = 0.6
180,37,0.5539581855002496,0.6,2,200,True k = 0.6
180,38,0.6147083152715572,0.6,2,200,True k = 0.6
180,39,0.6219261179400676,0.6,2,200,True k = 0.6
180,40,0.6254162987786468,0.6,2,200,True k = 0.6
180,41,0.6100433206201196,0.6,2,200,True k = 0.6
180,42,0.8423555325959916,0.6,2,200,True k = 0.6
180,43,0.7258653905782738,0.6,2,200,True k = 0.6
180,44,0.5091522692698963,0.6,2,200,True k = 0.6
180,45,0.7893846973267024,0.6,2,200,True k = 0.6
180,46,0.7415843070942185,0.6,2,200,True k = 0.6
180,47,0.6895057056147016,0.6,2,200,True k = 0.6
180,48,0.5006068368058135,0.6,2,200,True k = 0.6
180,49,0.6392447680312912,0.6,2,200,True k = 0.6
180,50,0.552104766402904,0.6,2,200,True k = 0.6
180,51,0.5648230009101429,0.6,2,200,True k = 0.6
180,52,0.6115496288724858,0.6,2,200,True k = 0.6
180,53,0.6070624332110974,0.6,2,200,True k = 0.6
180,54,0.5503123479592502,0.6,2,200,True k = 0.6
180,55,0.5342638328704854,0.6,2,200,True k = 0.6
180,56,0.4311132937082774,0.6,2,200,True k = 0.6
180,57,0.5947240092581968,0.6,2,200,True k = 0.6
180,58,0.6065088473860051,0.6,2,200,True k = 0.6
180,59,0.5172249090153684,0.6,2,200,True k = 0.6
180,60,0.5133872174266462,0.6,2,200,True k = 0.6
180,61,0.7080556522977394,0.6,2,200,True k = 0.6
180,62,0.5517903187515809,0.6,2,200,True k = 0.6
180,63,0.5181375224483091,0.6,2,200,True k = 0.6
180,64,0.48655377115387044,0.6,2,200,True k = 0.6
180,65,0.5470979464817215,0.6,2,200,True k = 0.6
180,66,0.6637957952072424,0.6,2,200,True k = 0.6
180,67,0.7204807208216009,0.6,2,200,True k = 0.6
180,68,0.58565433161742,0.6,2,200,True k = 0.6
180,69,0.6832815889777424,0.6,2,200,True k = 0.6
180,70,0.6261013924533857,0.6,2,200,True k = 0.6
180,71,0.7831476812078492,0.6,2,200,True k = 0.6
180,72,0.5512544711173769,0.6,2,200,True k = 0.6
180,73,0.5758212226603309,0.6,2,200,True k = 0.6
180,74,0.6337252235116944,0.6,2,200,True k = 0.6
180,75,0.7672221600156828,0.6,2,200,True k = 0.6
180,76,0.48218879310972934,0.6,2,200,True k = 0.6
180,77,0.6584564171519781,0.6,2,200,True k = 0.6
180,78,0.6502245250566855,0.6,2,200,True k = 0.6
180,79,0.6351574519868861,0.6,2,200,True k = 0.6
180,80,0.561761439371295,0.6,2,200,True k = 0.6
180,81,0.7616189173054984,0.6,2,200,True k = 0.6
180,82,0.5748866895295532,0.6,2,200,True k = 0.6
180,83,0.5460120417218859,0.6,2,200,True k = 0.6
180,84,0.46786464622267926,0.6,2,200,True k = 0.6
180,85,0.6832438727225301,0.6,2,200,True k = 0.6
180,86,0.7108354871454335,0.6,2,200,True k = 0.6
180,87,0.8221040016933194,0.6,2,200,True k = 0.6
180,88,0.7064392878053396,0.6,2,200,True k = 0.6
180,89,0.6733075333569248,0.6,2,200,True k = 0.6
180,90,0.6013881595550611,0.6,2,200,True k = 0.6
180,91,0.5666690898991978,0.6,2,200,True k = 0.6
180,92,0.5914875882858318,0.6,2,200,True k = 0.6
180,93,0.6557024637877183,0.6,2,200,True k = 0.6
180,94,0.6185277723530473,0.6,2,200,True k = 0.6
180,95,0.5660947017191186,0.6,2,200,True k = 0.6
180,96,0.5822806481369609,0.6,2,200,True k = 0.6
180,97,0.5710812970599406,0.6,2,200,True k = 0.6
180,98,0.5502515246877809,0.6,2,200,True k = 0.6
180,99,0.6410766193376429,0.6,2,200,True k = 0.6
180,100,0.6074361636536476,0.6,2,200,True k = 0.6
181,1,0.8528630275677596,0.6,2.5,25,True k = 0.6
181,2,0.48890259457511487,0.6,2.5,25,True k = 0.6
181,3,0.4088590962779472,0.6,2.5,25,True k = 0.6
181,4,0.562527967242353,0.6,2.5,25,True k = 0.6
181,5,0.8952100068076054,0.6,2.5,25,True k = 0.6
181,6,0.5927573081374758,0.6,2.5,25,True k = 0.6
181,7,0.9104589619973734,0.6,2.5,25,True k = 0.6
181,8,0.8619526358574333,0.6,2.5,25,True k = 0.6
181,9,0.7817963651883613,0.6,2.5,25,True k = 0.6
181,10,0.7682247091684875,0.6,2.5,25,True k = 0.6
181,11,0.5987102414687617,0.6,2.5,25,True k = 0.6
181,12,0.803507299541521,0.6,2.5,25,True k = 0.6
181,13,0.9229058049799849,0.6,2.5,25,True k = 0.6
181,14,0.5907171839712747,0.6,2.5,25,True k = 0.6
181,15,0.5372307849344725,0.6,2.5,25,True k = 0.6
181,16,0.3194802971092912,0.6,2.5,25,True k = 0.6
181,17,0.6307329512288754,0.6,2.5,25,True k = 0.6
181,18,0.4086001055473733,0.6,2.5,25,True k = 0.6
181,19,0.5611601997205673,0.6,2.5,25,True k = 0.6
181,20,0.3451050047453979,0.6,2.5,25,True k = 0.6
181,21,0.5752574649599917,0.6,2.5,25,True k = 0.6
181,22,0.5462855821017456,0.6,2.5,25,True k = 0.6
181,23,1.4249529696529162,0.6,2.5,25,True k = 0.6
181,24,0.5815739155259393,0.6,2.5,25,True k = 0.6
181,25,0.5785895988520516,0.6,2.5,25,True k = 0.6
181,26,0.48239350078367893,0.6,2.5,25,True k = 0.6
181,27,0.4624944876762869,0.6,2.5,25,True k = 0.6
181,28,0.8812383133953265,0.6,2.5,25,True k = 0.6
181,29,0.4840473162759771,0.6,2.5,25,True k = 0.6
181,30,1.3666664213334905,0.6,2.5,25,True k = 0.6
181,31,0.3827725141081121,0.6,2.5,25,True k = 0.6
181,32,0.6584718161955871,0.6,2.5,25,True k = 0.6
181,33,0.650064753925247,0.6,2.5,25,True k = 0.6
181,34,0.4434755554582662,0.6,2.5,25,True k = 0.6
181,35,0.5661967045367339,0.6,2.5,25,True k = 0.6
181,36,0.5635111319328383,0.6,2.5,25,True k = 0.6
181,37,1.510839418960287,0.6,2.5,25,True k = 0.6
181,38,0.324432681077596,0.6,2.5,25,True k = 0.6
181,39,0.711780054374531,0.6,2.5,25,True k = 0.6
181,40,0.30659613475943803,0.6,2.5,25,True k = 0.6
181,41,0.7407809110372877,0.6,2.5,25,True k = 0.6
181,42,0.5736925499540134,0.6,2.5,25,True k = 0.6
181,43,1.4076938969642936,0.6,2.5,25,True k = 0.6
181,44,0.6606805104393331,0.6,2.5,25,True k = 0.6
181,45,0.34956715102236924,0.6,2.5,25,True k = 0.6
181,46,1.017600387614628,0.6,2.5,25,True k = 0.6
181,47,0.3431228421474667,0.6,2.5,25,True k = 0.6
181,48,0.417405870412058,0.6,2.5,25,True k = 0.6
181,49,0.8278933049369523,0.6,2.5,25,True k = 0.6
181,50,0.7017668247322851,0.6,2.5,25,True k = 0.6
181,51,0.5596395960834305,0.6,2.5,25,True k = 0.6
181,52,0.5761023770634943,0.6,2.5,25,True k = 0.6
181,53,0.5540914695690659,0.6,2.5,25,True k = 0.6
181,54,0.6628022012172129,0.6,2.5,25,True k = 0.6
181,55,0.8741865789704644,0.6,2.5,25,True k = 0.6
181,56,0.48749528367441125,0.6,2.5,25,True k = 0.6
181,57,0.4786176130814752,0.6,2.5,25,True k = 0.6
181,58,0.8934289451521207,0.6,2.5,25,True k = 0.6
181,59,0.5147330655996905,0.6,2.5,25,True k = 0.6
181,60,1.041694926325231,0.6,2.5,25,True k = 0.6
181,61,0.5799031207733846,0.6,2.5,25,True k = 0.6
181,62,0.729823952739752,0.6,2.5,25,True k = 0.6
181,63,0.8169011020622857,0.6,2.5,25,True k = 0.6
181,64,0.5007852175014569,0.6,2.5,25,True k = 0.6
181,65,0.49053797149994544,0.6,2.5,25,True k = 0.6
181,66,0.5562409284709379,0.6,2.5,25,True k = 0.6
181,67,0.7705024857894648,0.6,2.5,25,True k = 0.6
181,68,1.6448521657768271,0.6,2.5,25,True k = 0.6
181,69,0.38870939313831365,0.6,2.5,25,True k = 0.6
181,70,0.4148164347422986,0.6,2.5,25,True k = 0.6
181,71,0.7804853065426881,0.6,2.5,25,True k = 0.6
181,72,1.4677608084433096,0.6,2.5,25,True k = 0.6
181,73,0.3821100706520181,0.6,2.5,25,True k = 0.6
181,74,0.4084814151908363,0.6,2.5,25,True k = 0.6
181,75,0.3295666097561503,0.6,2.5,25,True k = 0.6
181,76,0.5250561841204437,0.6,2.5,25,True k = 0.6
181,77,0.36801684211108543,0.6,2.5,25,True k = 0.6
181,78,1.0025257238029577,0.6,2.5,25,True k = 0.6
181,79,0.44378280917591145,0.6,2.5,25,True k = 0.6
181,80,0.654189853379925,0.6,2.5,25,True k = 0.6
181,81,1.0985683341652213,0.6,2.5,25,True k = 0.6
181,82,0.7516281706866903,0.6,2.5,25,True k = 0.6
181,83,0.5637636508682397,0.6,2.5,25,True k = 0.6
181,84,0.5513724063941208,0.6,2.5,25,True k = 0.6
181,85,0.3109242208150542,0.6,2.5,25,True k = 0.6
181,86,0.41151807172808125,0.6,2.5,25,True k = 0.6
181,87,0.5820397868466524,0.6,2.5,25,True k = 0.6
181,88,1.0646758239956884,0.6,2.5,25,True k = 0.6
181,89,1.130641473653222,0.6,2.5,25,True k = 0.6
181,90,0.8200919168191161,0.6,2.5,25,True k = 0.6
181,91,0.6950051732647972,0.6,2.5,25,True k = 0.6
181,92,0.6134731805934854,0.6,2.5,25,True k = 0.6
181,93,0.8470431478137104,0.6,2.5,25,True k = 0.6
181,94,0.7923540773007134,0.6,2.5,25,True k = 0.6
181,95,0.5181645838384998,0.6,2.5,25,True k = 0.6
181,96,1.3399435163574727,0.6,2.5,25,True k = 0.6
181,97,0.3492290314589662,0.6,2.5,25,True k = 0.6
181,98,0.34443585041665875,0.6,2.5,25,True k = 0.6
181,99,0.5950893992275795,0.6,2.5,25,True k = 0.6
181,100,0.7986409498750776,0.6,2.5,25,True k = 0.6
182,1,0.4363159917800927,0.6,2.5,50,True k = 0.6
182,2,0.5087457231906031,0.6,2.5,50,True k = 0.6
182,3,0.9448497191521926,0.6,2.5,50,True k = 0.6
182,4,0.423739007058059,0.6,2.5,50,True k = 0.6
182,5,0.6383770371351118,0.6,2.5,50,True k = 0.6
182,6,0.5733824913740218,0.6,2.5,50,True k = 0.6
182,7,0.6765780012147196,0.6,2.5,50,True k = 0.6
182,8,0.5138175160516983,0.6,2.5,50,True k = 0.6
182,9,0.793754492233599,0.6,2.5,50,True k = 0.6
182,10,0.3505804222189672,0.6,2.5,50,True k = 0.6
182,11,0.6151845764805649,0.6,2.5,50,True k = 0.6
182,12,0.620682560237768,0.6,2.5,50,True k = 0.6
182,13,0.4160982104166639,0.6,2.5,50,True k = 0.6
182,14,0.9091131877804745,0.6,2.5,50,True k = 0.6
182,15,0.7067776310812983,0.6,2.5,50,True k = 0.6
182,16,0.43073709923529296,0.6,2.5,50,True k = 0.6
182,17,0.6324094489358476,0.6,2.5,50,True k = 0.6
182,18,0.4402151058108439,0.6,2.5,50,True k = 0.6
182,19,0.42204859194288796,0.6,2.5,50,True k = 0.6
182,20,0.3655126287387978,0.6,2.5,50,True k = 0.6
182,21,0.5094832096421398,0.6,2.5,50,True k = 0.6
182,22,0.5899731640673403,0.6,2.5,50,True k = 0.6
182,23,0.8948583058108546,0.6,2.5,50,True k = 0.6
182,24,0.34466248844656366,0.6,2.5,50,True k = 0.6
182,25,0.7581142401796939,0.6,2.5,50,True k = 0.6
182,26,0.4878098211643996,0.6,2.5,50,True k = 0.6
182,27,0.5606381891019429,0.6,2.5,50,True k = 0.6
182,28,0.7637729675861301,0.6,2.5,50,True k = 0.6
182,29,0.3717182934707017,0.6,2.5,50,True k = 0.6
182,30,0.8163987815232971,0.6,2.5,50,True k = 0.6
182,31,0.3550064480428259,0.6,2.5,50,True k = 0.6
182,32,0.8924925323553174,0.6,2.5,50,True k = 0.6
182,33,0.5324014010733343,0.6,2.5,50,True k = 0.6
182,34,0.62682245904007206,0.6,2.5,50,True k = 0.6
182,35,0.8791959611228795,0.6,2.5,50,True k = 0.6
182,36,0.9640372045072798,0.6,2.5,50,True k = 0.6
182,37,0.6340060778881582,0.6,2.5,50,True k = 0.6
182,38,0.7057200257392305,0.6,2.5,50,True k = 0.6
182,39,0.36331175604170296,0.6,2.5,50,True k = 0.6
182,40,0.7572489568722585,0.6,2.5,50,True k = 0.6
182,41,0.6381125999517373,0.6,2.5,50,True k = 0.6
182,42,0.6779722794344537,0.6,2.5,50,True k = 0.6
182,43,0.5743237889786842,0.6,2.5,50,True k = 0.6
182,44,0.5919408150630474,0.6,2.5,50,True k = 0.6
182,45,0.5566874242541644,0.6,2.5,50,True k = 0.6
182,46,0.7094305811769325,0.6,2.5,50,True k = 0.6
182,47,0.8510338530669164,0.6,2.5,50,True k = 0.6
182,48,0.9738832472660995,0.6,2.5,50,True k = 0.6
182,49,0.673573021970616,0.6,2.5,50,True k = 0.6
182,50,0.5387307313976059,0.6,2.5,50,True k = 0.6
182,51,0.6919839687627373,0.6,2.5,50,True k = 0.6
182,52,0.4789273735814707,0.6,2.5,50,True k = 0.6
182,53,1.0343141250557002,0.6,2.5,50,True k = 0.6
182,54,0.6422127532374703,0.6,2.5,50,True k = 0.6
182,55,0.39127778697238835,0.6,2.5,50,True k = 0.6
182,56,0.6607288249498879,0.6,2.5,50,True k = 0.6
182,57,0.646393224038151,0.6,2.5,50,True k = 0.6
182,58,0.6928832453711515,0.6,2.5,50,True k = 0.6
182,59,1.1396495405413662,0.6,2.5,50,True k = 0.6
182,60,0.67405743518215,0.6,2.5,50,True k = 0.6
182,61,0.43568485674560087,0.6,2.5,50,True k = 0.6
182,62,0.5010123638251205,0.6,2.5,50,True k = 0.6
182,63,0.6112908945588785,0.6,2.5,50,True k = 0.6
182,64,1.037703950726576,0.6,2.5,50,True k = 0.6
182,65,0.5759496973687563,0.6,2.5,50,True k = 0.6
182,66,0.6899556018383003,0.6,2.5,50,True k = 0.6
182,67,0.3716484499073405,0.6,2.5,50,True k = 0.6
182,68,0.5254018496314816,0.6,2.5,50,True k = 0.6
182,69,0.2828020339625008,0.6,2.5,50,True k = 0.6
182,70,0.3550248595863543,0.6,2.5,50,True k = 0.6
182,71,0.9364012117786837,0.6,2.5,50,True k = 0.6
182,72,0.8938242660813803,0.6,2.5,50,True k = 0.6
182,73,0.5666633599871844,0.6,2.5,50,True k = 0.6
182,74,0.9894544957344177,0.6,2.5,50,True k = 0.6
182,75,0.3393204994084459,0.6,2.5,50,True k = 0.6
182,76,0.9620818923330795,0.6,2.5,50,True k = 0.6
182,77,0.7187152569072555,0.6,2.5,50,True k = 0.6
182,78,0.6270413366198653,0.6,2.5,50,True k = 0.6
182,79,0.9250212352768955,0.6,2.5,50,True k = 0.6
182,80,1.198130319778471,0.6,2.5,50,True k = 0.6
182,81,0.6057020888315984,0.6,2.5,50,True k = 0.6
182,82,0.557728209554466,0.6,2.5,50,True k = 0.6
182,83,0.4543308905594659,0.6,2.5,50,True k = 0.6
182,84,0.5511372734171289,0.6,2.5,50,True k = 0.6
182,85,0.7220420135074529,0.6,2.5,50,True k = 0.6
182,86,0.720484363733706,0.6,2.5,50,True k = 0.6
182,87,0.42641316281368147,0.6,2.5,50,True k = 0.6
182,88,0.4732513636096939,0.6,2.5,50,True k = 0.6
182,89,0.9120624934294351,0.6,2.5,50,True k = 0.6
182,90,0.5530844974960766,0.6,2.5,50,True k = 0.6
182,91,0.5372226498807736,0.6,2.5,50,True k = 0.6
182,92,0.7141694635791049,0.6,2.5,50,True k = 0.6
182,93,0.524762267876089,0.6,2.5,50,True k = 0.6
182,94,0.5679831166485291,0.6,2.5,50,True k = 0.6
182,95,0.6952675095022567,0.6,2.5,50,True k = 0.6
182,96,0.6122919657607203,0.6,2.5,50,True k = 0.6
182,97,0.718840732904151,0.6,2.5,50,True k = 0.6
182,98,0.7954698734799592,0.6,2.5,50,True k = 0.6
182,99,0.5784289668957684,0.6,2.5,50,True k = 0.6
182,100,1.4553908180835196,0.6,2.5,50,True k = 0.6
183,1,0.7755013330850754,0.6,2.5,75,True k = 0.6
183,2,0.6893651505063654,0.6,2.5,75,True k = 0.6
183,3,0.8096028457379905,0.6,2.5,75,True k = 0.6
183,4,0.47726906966849386,0.6,2.5,75,True k = 0.6
183,5,0.4761356749306265,0.6,2.5,75,True k = 0.6
183,6,0.4765237180208391,0.6,2.5,75,True k = 0.6
183,7,0.6994269268738116,0.6,2.5,75,True k = 0.6
183,8,0.7795449190492024,0.6,2.5,75,True k = 0.6
183,9,0.7797763341192641,0.6,2.5,75,True k = 0.6
183,10,1.0362245920615587,0.6,2.5,75,True k = 0.6
183,11,0.4289099253602324,0.6,2.5,75,True k = 0.6
183,12,0.6969132927918292,0.6,2.5,75,True k = 0.6
183,13,0.48740402883016737,0.6,2.5,75,True k = 0.6
183,14,0.59372152290006,0.6,2.5,75,True k = 0.6
183,15,1.0700867609822657,0.6,2.5,75,True k = 0.6
183,16,0.5028399168136517,0.6,2.5,75,True k = 0.6
183,17,0.6173447665978963,0.6,2.5,75,True k = 0.6
183,18,0.5103656555658861,0.6,2.5,75,True k = 0.6
183,19,0.6829654277119828,0.6,2.5,75,True k = 0.6
183,20,1.649114255094881,0.6,2.5,75,True k = 0.6
183,21,0.7117598438443333,0.6,2.5,75,True k = 0.6
183,22,0.6369683576523361,0.6,2.5,75,True k = 0.6
183,23,0.6749632628235421,0.6,2.5,75,True k = 0.6
183,24,0.623935995490341,0.6,2.5,75,True k = 0.6
183,25,0.4819429138182778,0.6,2.5,75,True k = 0.6
183,26,0.7172862697640308,0.6,2.5,75,True k = 0.6
183,27,0.4436000774203097,0.6,2.5,75,True k = 0.6
183,28,0.6039204716289219,0.6,2.5,75,True k = 0.6
183,29,0.7357152585247528,0.6,2.5,75,True k = 0.6
183,30,0.6787135555789054,0.6,2.5,75,True k = 0.6
183,31,0.7313926704002829,0.6,2.5,75,True k = 0.6
183,32,0.7100913383738823,0.6,2.5,75,True k = 0.6
183,33,0.6385806482799923,0.6,2.5,75,True k = 0.6
183,34,0.43577192625504607,0.6,2.5,75,True k = 0.6
183,35,0.7646486831393906,0.6,2.5,75,True k = 0.6
183,36,0.5888700976805963,0.6,2.5,75,True k = 0.6
183,37,0.7422757832533986,0.6,2.5,75,True k = 0.6
183,38,0.47464008059227814,0.6,2.5,75,True k = 0.6
183,39,0.8266815302976176,0.6,2.5,75,True k = 0.6
183,40,0.41191261397052703,0.6,2.5,75,True k = 0.6
183,41,0.5946802215762789,0.6,2.5,75,True k = 0.6
183,42,0.6586743449443355,0.6,2.5,75,True k = 0.6
183,43,0.5352124127966555,0.6,2.5,75,True k = 0.6
183,44,0.6980835846258423,0.6,2.5,75,True k = 0.6
183,45,0.8810336369944857,0.6,2.5,75,True k = 0.6
183,46,0.6317896182615635,0.6,2.5,75,True k = 0.6
183,47,0.47766649347462903,0.6,2.5,75,True k = 0.6
183,48,0.5129816138189689,0.6,2.5,75,True k = 0.6
183,49,0.8853789764502997,0.6,2.5,75,True k = 0.6
183,50,0.6370406033216431,0.6,2.5,75,True k = 0.6
183,51,0.6280663561834018,0.6,2.5,75,True k = 0.6
183,52,0.3297239921017354,0.6,2.5,75,True k = 0.6
183,53,0.8756025197014373,0.6,2.5,75,True k = 0.6
183,54,0.6408560528337603,0.6,2.5,75,True k = 0.6
183,55,0.5853100363236204,0.6,2.5,75,True k = 0.6
183,56,0.5744926976715806,0.6,2.5,75,True k = 0.6
183,57,0.5084480249563883,0.6,2.5,75,True k = 0.6
183,58,0.5554963581620544,0.6,2.5,75,True k = 0.6
183,59,0.7443873929712432,0.6,2.5,75,True k = 0.6
183,60,0.4666939006389582,0.6,2.5,75,True k = 0.6
183,61,0.5233704269973111,0.6,2.5,75,True k = 0.6
183,62,0.6482376800333384,0.6,2.5,75,True k = 0.6
183,63,0.553903367600677,0.6,2.5,75,True k = 0.6
183,64,0.5070159565632785,0.6,2.5,75,True k = 0.6
183,65,0.9368836156590769,0.6,2.5,75,True k = 0.6
183,66,0.5475793973987728,0.6,2.5,75,True k = 0.6
183,67,0.7187096190930639,0.6,2.5,75,True k = 0.6
183,68,0.590564994504576,0.6,2.5,75,True k = 0.6
183,69,0.6428756287340024,0.6,2.5,75,True k = 0.6
183,70,0.5335318326111521,0.6,2.5,75,True k = 0.6
183,71,0.5590183825774601,0.6,2.5,75,True k = 0.6
183,72,0.5727818262103592,0.6,2.5,75,True k = 0.6
183,73,0.5334149084524412,0.6,2.5,75,True k = 0.6
183,74,1.200311524131998,0.6,2.5,75,True k = 0.6
183,75,0.6182437010350836,0.6,2.5,75,True k = 0.6
183,76,0.7854313082527562,0.6,2.5,75,True k = 0.6
183,77,0.651220401664694,0.6,2.5,75,True k = 0.6
183,78,0.5922105593844104,0.6,2.5,75,True k = 0.6
183,79,0.4747808706482824,0.6,2.5,75,True k = 0.6
183,80,0.7044385376748097,0.6,2.5,75,True k = 0.6
183,81,0.6151643078789697,0.6,2.5,75,True k = 0.6
183,82,0.5395087201598893,0.6,2.5,75,True k = 0.6
183,83,0.5784534642874513,0.6,2.5,75,True k = 0.6
183,84,0.7253087544801545,0.6,2.5,75,True k = 0.6
183,85,0.8702735108404529,0.6,2.5,75,True k = 0.6
183,86,0.4817095998107722,0.6,2.5,75,True k = 0.6
183,87,0.4432094011163663,0.6,2.5,75,True k = 0.6
183,88,0.5502962562617656,0.6,2.5,75,True k = 0.6
183,89,0.6151753468254496,0.6,2.5,75,True k = 0.6
183,90,0.9757610106827326,0.6,2.5,75,True k = 0.6
183,91,0.7099817652817758,0.6,2.5,75,True k = 0.6
183,92,0.6456386481214655,0.6,2.5,75,True k = 0.6
183,93,0.5880745304416568,0.6,2.5,75,True k = 0.6
183,94,0.5791751336221345,0.6,2.5,75,True k = 0.6
183,95,0.7902839498082382,0.6,2.5,75,True k = 0.6
183,96,0.6301138071113095,0.6,2.5,75,True k = 0.6
183,97,0.8527129583758605,0.6,2.5,75,True k = 0.6
183,98,0.5477096131969573,0.6,2.5,75,True k = 0.6
183,99,0.3177158022481552,0.6,2.5,75,True k = 0.6
183,100,0.5434797382147017,0.6,2.5,75,True k = 0.6
184,1,0.46635671561126546,0.6,2.5,100,True k = 0.6
184,2,0.659963061641105,0.6,2.5,100,True k = 0.6
184,3,0.6905261618717607,0.6,2.5,100,True k = 0.6
184,4,0.5577749369223094,0.6,2.5,100,True k = 0.6
184,5,0.8426045240851829,0.6,2.5,100,True k = 0.6
184,6,0.3904279592055027,0.6,2.5,100,True k = 0.6
184,7,0.5010110209493865,0.6,2.5,100,True k = 0.6
184,8,0.7455890009823265,0.6,2.5,100,True k = 0.6
184,9,0.5219431510495474,0.6,2.5,100,True k = 0.6
184,10,0.5496030693200777,0.6,2.5,100,True k = 0.6
184,11,0.4899366686633911,0.6,2.5,100,True k = 0.6
184,12,0.5373256993745267,0.6,2.5,100,True k = 0.6
184,13,0.5640503106882272,0.6,2.5,100,True k = 0.6
184,14,0.7782182462357257,0.6,2.5,100,True k = 0.6
184,15,0.8933723979160894,0.6,2.5,100,True k = 0.6
184,16,0.5870339807208498,0.6,2.5,100,True k = 0.6
184,17,0.7917712709622587,0.6,2.5,100,True k = 0.6
